member_name,size_bytes,compressed_size_bytes,crc32,type
RRF_Data_sharing_MECFS/CFS_113/RRF_W.nii,3610868,386842,b1b7b397,file
RRF_Data_sharing_MECFS/CFS_115/RRF_H.nii,3610868,989151,00430813,file
RRF_Data_sharing_MECFS/CFS_115/RRF_O.nii,3610868,390336,91dd1099,file
RRF_Data_sharing_MECFS/CFS_115/RRF_T.nii,3610868,486095,9c139cb0,file
RRF_Data_sharing_MECFS/CFS_115/RRF_W.nii,3610868,497156,2b1f1e4f,file
RRF_Data_sharing_MECFS/CFS_116/RRF_H.nii,3610868,967852,4738b34c,file
RRF_Data_sharing_MECFS/CFS_116/RRF_O.nii,3610868,387173,6124bdb6,file
RRF_Data_sharing_MECFS/CFS_116/RRF_T.nii,3610868,492525,14d8628e,file
RRF_Data_sharing_MECFS/CFS_116/RRF_W.nii,3610868,509030,d0841b3a,file
RRF_Data_sharing_MECFS/CFS_120/RRF_H.nii,3610868,972251,04af74fe,file
RRF_Data_sharing_MECFS/CFS_120/RRF_O.nii,3610868,372996,22ebd3a7,file
RRF_Data_sharing_MECFS/CFS_120/RRF_T.nii,3610868,458386,c1bb60e1,file
RRF_Data_sharing_MECFS/CFS_120/RRF_W.nii,3610868,436475,6f9ad7e4,file
RRF_Data_sharing_MECFS/CFS_121/RRF_H.nii,3610868,974360,cd5544dd,file
RRF_Data_sharing_MECFS/CFS_121/RRF_O.nii,3610868,387919,1473190a,file
RRF_Data_sharing_MECFS/CFS_121/RRF_T.nii,3610868,486114,ac74ea56,file
RRF_Data_sharing_MECFS/CFS_121/RRF_W.nii,3610868,506516,40c33c1f,file
RRF_Data_sharing_MECFS/CFS_122/RRF_H.nii,3610868,961817,2f22640c,file
RRF_Data_sharing_MECFS/CFS_122/RRF_O.nii,3610868,375686,335f906c,file
RRF_Data_sharing_MECFS/CFS_122/RRF_T.nii,3610868,444742,ac125413,file
RRF_Data_sharing_MECFS/CFS_122/RRF_W.nii,3610868,470878,5dd1b11a,file
RRF_Data_sharing_MECFS/CFS_123/RRF_H.nii,3610868,961593,3764969f,file
RRF_Data_sharing_MECFS/CFS_123/RRF_O.nii,3610868,381813,5af2976d,file
RRF_Data_sharing_MECFS/CFS_123/RRF_T.nii,3610868,481229,fefec453,file
RRF_Data_sharing_MECFS/CFS_123/RRF_W.nii,3610868,497854,92086e15,file
RRF_Data_sharing_MECFS/CFS_125/RRF_H.nii,3610868,955478,c601a74f,file
RRF_Data_sharing_MECFS/CFS_125/RRF_O.nii,3610868,352037,2c726246,file
RRF_Data_sharing_MECFS/CFS_125/RRF_T.nii,3610868,482593,0b43d437,file
RRF_Data_sharing_MECFS/CFS_125/RRF_W.nii,3610868,479686,f707b240,file
RRF_Data_sharing_MECFS/CFS_128/RRF_H.nii,3610868,971983,46103ca3,file
RRF_Data_sharing_MECFS/CFS_128/RRF_O.nii,3610868,339665,f50b2758,file
RRF_Data_sharing_MECFS/CFS_128/RRF_T.nii,3610868,464013,1a1d93de,file
RRF_Data_sharing_MECFS/CFS_128/RRF_W.nii,3610868,480225,c070cbaa,file
RRF_Data_sharing_MECFS/CFS_129/RRF_H.nii,3610868,949469,0b56790a,file
RRF_Data_sharing_MECFS/CFS_129/RRF_O.nii,3610868,322635,49245d29,file
RRF_Data_sharing_MECFS/CFS_129/RRF_T.nii,3610868,430917,d6106a39,file
RRF_Data_sharing_MECFS/CFS_129/RRF_W.nii,3610868,429441,5947b5ac,file
RRF_Data_sharing_MECFS/CFS_130/RRF_H.nii,3610868,979238,1a130d7c,file
RRF_Data_sharing_MECFS/CFS_130/RRF_O.nii,3610868,394178,e021cd78,file
RRF_Data_sharing_MECFS/CFS_130/RRF_T.nii,3610868,493373,73509237,file
RRF_Data_sharing_MECFS/CFS_130/RRF_W.nii,3610868,505634,0906603e,file
RRF_Data_sharing_MECFS/CFS_132/RRF_H.nii,3610868,985639,df309644,file
RRF_Data_sharing_MECFS/CFS_132/RRF_O.nii,3610868,393782,21e292ec,file
RRF_Data_sharing_MECFS/CFS_132/RRF_T.nii,3610868,481980,4895c0b7,file
RRF_Data_sharing_MECFS/CFS_132/RRF_W.nii,3610868,496727,e4709284,file
RRF_Data_sharing_MECFS/CFS_134/RRF_H.nii,3610868,957482,60dafe81,file
RRF_Data_sharing_MECFS/CFS_134/RRF_O.nii,3610868,366797,7f205130,file
RRF_Data_sharing_MECFS/CFS_134/RRF_T.nii,3610868,450291,1e22b54f,file
RRF_Data_sharing_MECFS/CFS_134/RRF_W.nii,3610868,463636,bd8cab1e,file
RRF_Data_sharing_MECFS/CFS_135/RRF_H.nii,3610868,967625,683bf881,file
RRF_Data_sharing_MECFS/CFS_135/RRF_O.nii,3610868,379647,49aaea53,file
RRF_Data_sharing_MECFS/CFS_135/RRF_T.nii,3610868,480957,80705941,file
RRF_Data_sharing_MECFS/CFS_135/RRF_W.nii,3610868,504750,7ce9cbce,file
RRF_Data_sharing_MECFS/CFS_138/RRF_H.nii,3610868,957504,3201aeef,file
RRF_Data_sharing_MECFS/CFS_138/RRF_O.nii,3610868,351788,da8fc4ca,file
RRF_Data_sharing_MECFS/CFS_138/RRF_T.nii,3610868,444923,2a6ec2da,file
RRF_Data_sharing_MECFS/CFS_138/RRF_W.nii,3610868,455496,ac2a7581,file
